contrast_id	contrast_label	direction	gene_rank	gene_id	gene_symbol	mean_group_a	mean_group_b	delta_log2CPM	z_effect	rank_score	marker_panel_gene	mean_max	low_interpretability_symbol	housekeeping_or_technical	interpretation_boundary	n_group_a	n_group_b	abs_z_effect
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	13	ENSG00000157500	APPL1	6.20368471023947	5.76659186374536	0.437092846494108	1.81760884944738	5.17788601656653	FALSE	6.20368471023947	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.81760884944738
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	14	ENSG00000128699	ORMDL1	6.44616820294659	5.79128157525526	0.654886627691331	1.78515893054745	5.17070963953657	FALSE	6.44616820294659	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.78515893054745
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	15	ENSG00000159140	SON	7.95469254114371	7.55438737472422	0.400305166419488	1.62619303232928	5.14306947100762	FALSE	7.95469254114371	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.62619303232928
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	16	ENSG00000263001	GTF2I	7.05519096498498	6.29507105628233	0.76011990870265	1.70057252079174	5.11858518648855	FALSE	7.05519096498498	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.70057252079174
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	17	ENSG00000125971	DYNLRB1	7.41833525921566	7.03681714922423	0.381518109991423	1.66149872143701	5.10667441627451	FALSE	7.41833525921566	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.66149872143701
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	18	ENSG00000128294	TPST2	5.67429101660421	4.94661633677941	0.7276746798248	1.85325812399082	5.07535974329372	FALSE	5.67429101660421	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.85325812399082
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	19	ENSG00000100106	TRIOBP	6.21330768973927	5.60920657557031	0.604101114168953	1.77698677868195	5.06558684442503	FALSE	6.21330768973927	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.77698677868195
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	20	ENSG00000091317	CMTM6	6.99946470360605	6.4073682799908	0.592096423615249	1.68723200487448	5.06153313445688	FALSE	6.99946470360605	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.68723200487448
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	21	ENSG00000173821	RNF213	7.27100093352869	6.04088540261701	1.23011553091168	1.64387045318698	5.01061894769535	FALSE	7.27100093352869	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.64387045318698
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	22	ENSG00000169100	SLC25A6	8.94937171436069	8.62626936989636	0.323102344464335	1.50202484273295	4.97861969195606	FALSE	8.94937171436069	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.50202484273295
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	23	ENSG00000176046	NUPR1	8.07268999623518	6.439397114826	1.63329288140918	1.56397385624912	4.97583031262526	FALSE	8.07268999623518	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.56397385624912
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	24	ENSG00000139218	SCAF11	7.35820587807465	6.97500382985726	0.383202048217389	1.61445638718627	4.94539198085757	FALSE	7.35820587807465	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.61445638718627
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	25	ENSG00000101439	CST3	10.012478607934	8.12600596332458	1.88647264460942	1.42546855474693	4.93364261848829	FALSE	10.012478607934	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.42546855474693
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	26	ENSG00000166326	TRIM44	5.99103986588545	5.50783452805505	0.483205337830393	1.75762824346653	4.93103844917638	FALSE	5.99103986588545	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.75762824346653
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	27	ENSG00000146066	HIGD2A	7.29272799010058	6.56240879071444	0.730319199386145	1.61316052818089	4.92311874943351	FALSE	7.29272799010058	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.61316052818089
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	28	ENSG00000196154	S100A4	9.18069020727745	7.75057830629615	1.4301119009813	1.46707194979024	4.91140987868971	FALSE	9.18069020727745	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.46707194979024
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	29	ENSG00000026025	VIM	11.2263571077113	8.3236914745003	2.902665633211	1.35761949575433	4.90361668280584	FALSE	11.2263571077113	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.35761949575433
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	30	ENSG00000172466	ZNF24	5.66330328674172	5.24110641960202	0.422196867139705	1.79102637111101	4.9006736289654	FALSE	5.66330328674172	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.79102637111101
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	31	ENSG00000133703	KRAS	6.01868033400755	5.30496528992592	0.713715044081633	1.74292356936316	4.89970638557757	FALSE	6.01868033400755	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.74292356936316
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	32	ENSG00000183255	PTTG1IP	7.3525356691412	6.72219758371668	0.630338085424527	1.59953023504798	4.89810426073913	FALSE	7.3525356691412	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.59953023504798
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	33	ENSG00000182196	ARL6IP4	7.56403909878453	7.26713523937496	0.296903859409574	1.57737432432049	4.88716527571303	FALSE	7.56403909878453	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.57737432432049
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	34	ENSG00000132475	H3F3B	9.78977233415809	9.24372391796525	0.546048416192845	1.42285975582629	4.88267489360716	FALSE	9.78977233415809	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.42285975582629
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	35	ENSG00000139112	GABARAPL1	6.96211210884593	5.39533846702673	1.5667736418192	1.62320154061203	4.85848761499837	FALSE	6.96211210884593	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.62320154061203
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	36	ENSG00000148450	MSRB2	6.34051168086752	5.71355542837884	0.626956252488681	1.68607451246442	4.84894903399154	FALSE	6.34051168086752	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.68607451246442
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	37	ENSG00000153113	CAST	7.9479574284441	7.38707150043106	0.560885928013041	1.53207631374909	4.84374872772361	FALSE	7.9479574284441	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.53207631374909
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	38	ENSG00000082074	FYB1	7.71008521266831	6.96185344581894	0.748231766849371	1.54789778503292	4.83360003229805	FALSE	7.71008521266831	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.54789778503292
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	39	ENSG00000160310	PRMT2	6.25182572028484	5.40652791365459	0.845297806630246	1.68725910770972	4.82276737534166	FALSE	6.25182572028484	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.68725910770972
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	40	ENSG00000109861	CTSC	8.68791438042788	7.35722944913971	1.33068493128817	1.47198341937826	4.82249163990018	FALSE	8.68791438042788	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.47198341937826
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	41	ENSG00000131626	PPFIA1	6.05948949368064	5.55265516109017	0.506834332590471	1.70761450368209	4.81472813953633	FALSE	6.05948949368064	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.70761450368209
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	42	ENSG00000186660	ZFP91	5.87947259455799	5.49174852038217	0.387724074175819	1.72598458850825	4.80220341151909	FALSE	5.87947259455799	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.72598458850825
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	43	ENSG00000173193	PARP14	7.00220350996844	6.28857629678555	0.713627213182894	1.60020311822494	4.80124514641273	FALSE	7.00220350996844	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.60020311822494
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	44	ENSG00000123595	RAB9A	5.86839170272908	5.29878290966066	0.569608793068425	1.7270223071617	4.80107420688888	FALSE	5.86839170272908	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.7270223071617
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	45	ENSG00000225733	FGD5-AS1	5.72045248383793	5.19739946963689	0.523053014201041	1.7451199678683	4.79656409787021	FALSE	5.72045248383793	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.7451199678683
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	46	ENSG00000100554	ATP6V1D	6.4363025047437	5.97297180802954	0.463330696714167	1.65671296057151	4.79549724623744	FALSE	6.4363025047437	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.65671296057151
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	47	ENSG00000168172	HOOK3	6.22922000980066	5.76288292174948	0.466337088051181	1.67641877364412	4.78423094842934	FALSE	6.22922000980066	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.67641877364412
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	48	ENSG00000106245	BUD31	6.6550377449355	6.37865578169846	0.276381963237048	1.62685497540083	4.77711239071031	FALSE	6.6550377449355	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.62685497540083
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	49	ENSG00000168461	RAB31	7.07603053756115	5.44493787869781	1.63109265886333	1.5825702650365	4.76930712798166	FALSE	7.07603053756115	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.5825702650365
RM_villi_vs_Control_villi	RM villi versus control villi	up_in_group_a	50	ENSG00000178234	GALNT11	5.15695835477867	4.04188978155239	1.11506857322628	1.81696658020528	4.76448212733601	FALSE	5.15695835477867	FALSE	FALSE	Exploratory pseudobulk programme candidate; not a standalone biomarker claim	3	5	1.81696658020528
